19900;allotrie.de.thailande;Pteruthius;aeralatus;David Farrow;Thailand;song;RNVWOVLEUN;by-nc-sa;3.0
19901;bruant.de.stewart;Emberiza;stewarti;David Farrow;Kazakhstan;song;RNVWOVLEUN;by-nc-sa;3.0
19906;akalat.a.front.noir;Trichastoma;rostratum;David Farrow;Thailand;song;RNVWOVLEUN;by-nc-sa;3.0
19913;shama.a.croupion.blanc;Copsychus;malabaricus;David Farrow;Thailand;song;RNVWOVLEUN;by-nc-sa;3.0
19916;notodele.a.queue.blanche;Myiomela;leucura;David Farrow;India;song;RNVWOVLEUN;by-nc-sa;3.0
19918;rhipidure.a.gorge.blanche;Rhipidura;albicollis;David Farrow;Nepal;song;RNVWOVLEUN;by-nc-sa;3.0
19921;rhipidure.hochequeue;Rhipidura;leucophrys;David Farrow;Indonesia;song;RNVWOVLEUN;by-nc-sa;3.0
19924;rhipidure.a.ventre.jaune;Chelidorhynx;hypoxantha;David Farrow;Bhutan;song;RNVWOVLEUN;by-nc-sa;3.0
19926;prinia.a.ventre.jaune;Prinia;flaviventris;David Farrow;Pakistan;song;RNVWOVLEUN;by-nc-sa;3.0
19930;siffleur.a.ventre.jaune;Pachycephala;sulfuriventer;David Farrow;Indonesia;song;RNVWOVLEUN;by-nc-sa;3.0
19942;pouillot.verdatre;Phylloscopus;trochiloides;Stuart Fisher;India;call;VXZDHTKCBO;by-nc-nd;2.5
19946;pouillot.de.claudia;Phylloscopus;claudiae;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
19951;pouillot.de.lichiang;Phylloscopus;forresti;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
19952;timalie.de.blyth;Stachyridopsis;ruficeps;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
19968;catamenie.terne;Catamenia;inornata;Niels Krabbe;Bolivia;song;XTVEPHMPPJ;by-nc-sa;3.0
1996;cassique.montagnard;Cacicus;chrysonotus;Sjoerd Mayer;Bolivia;-67.202;KOIEAHGHNX;by-nc-sa;3.0
19972;lophospingue.gris;Lophospingus;griseocristatus;Niels Krabbe;Bolivia;song;XTVEPHMPPJ;by-nc-sa;3.0
19980;chipiu.a.flancs.roux;Poospiza;hypocondria;Niels Krabbe;Bolivia;song;XTVEPHMPPJ;by-nc-sa;3.0
19994;ariane.de.lesson;Amazilia;amazilia;Charlie Vogt;Ecuador;song;NYTXYAQSTH;by-nc-nd;2.5
19998;tohi.grisonnant;Atlapetes;pallidiceps;Charlie Vogt;Ecuador;song;NYTXYAQSTH;by-nc-nd;2.5
20000;tangara.de.rieffer;Chlorornis;riefferii;Charlie Vogt;Ecuador;call;NYTXYAQSTH;by-nc-nd;2.5
20011;pouillot.de.lichiang;Phylloscopus;forresti;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20012;pouillot.de.bianchi;Seicercus;valentini;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20014;turdinule.a.ventre.blanc;Pnoepyga;albiventer;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20017;pic.de.darjiling;Dendrocopos;darjellensis;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20018;alcippe.a.poitrine.doree;Lioparus;chrysotis;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20019;remiz.tete-de-feu;Cephalopyrus;flammiceps;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
2001;toucan.a.capuchon;Andigena;cucullata;Sjoerd Mayer;Bolivia;-67.202;KOIEAHGHNX;by-nc-sa;3.0
20021;pouillot.a.gros.bec;Phylloscopus;magnirostris;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20023;grande.panure;Conostoma;aemodium;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20026;grimpereau.du.sichuan;Certhia;tianquanensis;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20027;grimpereau.du.sichuan;Certhia;tianquanensis;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20028;pic.cendre;Picus;canus;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20032;tetema.barre;Chamaeza;mollissima;David Edwards;Peru;song;AFEHYCAHZR;by-nc-nd;2.5
20033;grallaire.chataine;Grallaria;capitalis;David Edwards;Peru;song;AFEHYCAHZR;by-nc-nd;2.5
20036;carnifex.de.buckley;Micrastur;buckleyi;David Edwards;Peru;song;AFEHYCAHZR;by-nc-nd;2.5
20038;torqueole.a.joues.blanches;Arborophila;atrogularis;Mike Catsis;India;song;ZLOFZBWWBW;by-nc-nd;2.5
20046;grallaire.flammee;Grallaria;dignissima;David Edwards;Peru;song;AFEHYCAHZR;by-nc-nd;2.5
20051;cotinga.pompadour;Xipholena;punicea;David Edwards;Peru;song;AFEHYCAHZR;by-nc-nd;2.5
20053;geocoucou.de.pucheran;Neomorphus;pucheranii;David Edwards;Peru;song;AFEHYCAHZR;by-nc-nd;2.5
20058;grallaire.tachetee;Hylopezus;macularius;David Edwards;Peru;song;AFEHYCAHZR;by-nc-nd;2.5
20060;tangara.a.coiffe.blanche;Sericossypha;albocristata;David Edwards;Peru;song;AFEHYCAHZR;by-nc-nd;2.5
20064;quiscale.des.tepuis;Macroagelaius;imthurni;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20066;grande.grallaire;Grallaria;excelsa;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20070;campyloptere.lazulite;Campylopterus;falcatus;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20073;troglodyte.du.merida;Cistothorus;meridae;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20074;synallaxe.de.cory;Asthenes;coryi;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20075;manakin.olive;Xenopipo;uniformis;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20076;manakin.a.ventre.orange;Lepidothrix;suavissima;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20081;todirostre.roussatre;Poecilotriccus;russatus;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20084;manakin.a.cornes.rouges;Dixiphia;cornuta;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20087;alapi.des.tepuis;Schistocichla;saturata;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20091;tocro.du.venezuela;Odontophorus;columbianus;David Edwards;Venezuela;song;AFEHYCAHZR;by-nc-nd;2.5
20097;couturiere.a.tete.rousse;Orthotomus;ruficeps;Sander Pieterse & Ben Wielstra;Indonesia;call;HMLZGZJENG;by-nc-nd;2.5
20105;alcippe.a.gorge.rayee;Fulvetta;cinereiceps;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20108;sittelle.des.naga;Sitta;nagaensis;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20114;anabate.a.ailes.sombres;Philydor;fuscipenne;Charlie Vogt;Ecuador;song;NYTXYAQSTH;by-nc-nd;2.5
20118;pic.grenadin;Picus;puniceus;Sander Pieterse & Ben Wielstra;Indonesia;call;HMLZGZJENG;by-nc-nd;2.5
20130;sittelle.pygmee;Sitta;pygmaea;Andrew Spencer;United States;song;CDTGHVBGZP;by-nc-nd;2.5
20138;grallaire.rousse;Grallaria;rufula;Niels Krabbe;Peru;call;XTVEPHMPPJ;by-nc-sa;3.0
20139;grallaire.de.blake;Grallaria;blakei;Niels Krabbe;Peru;song;XTVEPHMPPJ;by-nc-sa;3.0
20142;synallaxe.terrestre;Asthenes;humilis;Niels Krabbe;Peru;call;XTVEPHMPPJ;by-nc-sa;3.0
20150;moucherolle.hirondelle;Hirundinea;ferruginea;Niels Krabbe;Peru;call;XTVEPHMPPJ;by-nc-sa;3.0
20154;pitajo.a.sourcils.d.or;Silvicultrix;pulchella;Niels Krabbe;Peru;call;XTVEPHMPPJ;by-nc-sa;3.0
2017;merle.lustre;Turdus;serranus;Sjoerd Mayer;Bolivia;-67.2;KOIEAHGHNX;by-nc-sa;3.0
20192;pomatorhin.a.col.roux;Pomatorhinus;ruficollis;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20194;etourneau.de.daourie;Agropsar;sturninus;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20197;garrulaxe.a.lunules;Garrulax;lunulatus;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20198;gobemouche.a.bavette.orange;Ficedula;strophiata;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20199;cassenoix.mouchete;Nucifraga;caryocatactes;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20200;mesange.des.bouleaux;Lophophanes;dichrous;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20201;roselin.a.sourcils.blancs;Carpodacus;dubius;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20202;lophophore.de.lhuys;Lophophorus;lhuysii;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20204;gros-bec.a.ailes.blanches;Mycerobas;carnipes;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20205;alcippe.montagnard;Fulvetta;striaticollis;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20214;carpophage.pauline;Ducula;aenea;Sander Pieterse & Ben Wielstra;Indonesia;call;HMLZGZJENG;by-nc-nd;2.5
20217;leiothrix.jaune;Leiothrix;lutea;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20221;chevechette.a.collier;Glaucidium;brodiei;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20223;pouillot.a.gros.bec;Phylloscopus;magnirostris;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20224;pouillot.de.l.omei;Phylloscopus;emeiensis;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20227;gobemouche.du.yunnan;Cyornis;glaucicomans;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20230;gobemouche.givre;Ficedula;hyperythra;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20233;gobemouche.sundara;Niltava;sundara;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20234;zosterops.a.flancs.marron;Zosterops;erythropleurus;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20237;garrulaxe.de.berthemy;Garrulax;berthemyi;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20239;pouillot.d.olgivie-grant;Phylloscopus;ogilviegranti;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20240;paradoxornis.a.front.fauve;Suthora;fulvifrons;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
20246;pouillot.elegant;Phylloscopus;pulcher;Nick Athanas;China;call;XRABICUARW;by-nc-sa;3.0
20247;bouscarle.tachetee;Locustella;thoracica;Nick Athanas;China;song;XRABICUARW;by-nc-sa;3.0
2024;grimpar.geant;Xiphocolaptes;promeropirhynchus;Sjoerd Mayer;Bolivia;-67.2;KOIEAHGHNX;by-nc-sa;3.0
20268;engoulevent.pygmee;Caprimulgus;hirundinaceus;Ciro Albano;Brazil;song;MXVQPUKGWW;by-nc-nd;2.5
20272;anabasitte.a.pattes.roses;Acrobatornis;fonsecai;Ciro Albano;Brazil;song;MXVQPUKGWW;by-nc-nd;2.5
20279;grisin.de.grantsau;Formicivora;grantsaui;Ciro Albano;Brazil;call;MXVQPUKGWW;by-nc-nd;2.5
20291;tohi.a.bec.jaune;Arremon;flavirostris;Guilherme R R Brito;Brazil;song;OAYOBWYOOM;by-nc-nd;2.5
20293;emeraude.splendide;Chlorostilbon;lucidus;Guilherme R R Brito;Brazil;song;OAYOBWYOOM;by-nc-nd;2.5
20308;grimpar.des.plateaux;Dendrocolaptes;platyrostris;Ricardo Gagliardi;Brazil;call;YRDADNREOP;by-nc-nd;2.5
20313;tyran.megacephale;Ramphotrigon;megacephalum;Ricardo Gagliardi;Brazil;call;YRDADNREOP;by-nc-nd;2.5
20359;bulbul.des.ghats;Hypsipetes;ganeesa;Stuart Fisher;India;song;VXZDHTKCBO;by-nc-nd;2.5
20372;cardinal.fuligineux;Saltator;fuliginosus;Bradley Davis;Brazil;call;YNXJLOESBB;by-nc-nd;2.5
20405;milan.sacre;Haliastur;indus;Stuart Fisher;India;call;VXZDHTKCBO;by-nc-nd;2.5
20469;pepoaza.a.ailes.rousses;Polioxolmis;rufipennis;Huw Lloyd;Peru;song;GVQLIFGMIY;by-nc-nd;2.5
20472;anabate.inca;Thripadectes;scrutator;Huw Lloyd;Peru;song;GVQLIFGMIY;by-nc-nd;2.5
20488;turdinule.a.gros.bec;Sphenocichla;humei;Mike Catsis;India;call;ZLOFZBWWBW;by-nc-nd;2.5
20489;alcippe.a.gorge.jaune;Alcippe;cinerea;Mike Catsis;India;call;ZLOFZBWWBW;by-nc-nd;2.5
2049;cordon-noir.a.dos.olive;Melanopareia;maximiliani;Sjoerd Mayer;Bolivia;song;KOIEAHGHNX;by-nc-sa;3.0
20546;paruline.a.cou.gris;Myiothlypis;cinereicollis;Thomas Donegan;Colombia;call;OXSIOLJJUP;by-nc-sa;3.0
20566;cochoa.vert;Cochoa;viridis;Mike Catsis;Vietnam;song;ZLOFZBWWBW;by-nc-nd;2.5
20579;argus.geant;Argusianus;argus;Martjan Lammertink;Indonesia;call;CLLROOTVMH;by-nc-nd;2.5
20581;faisan.a.queue.rousse;Lophura;erythrophthalma;Martjan Lammertink;Indonesia;call;CLLROOTVMH;by-nc-nd;2.5
20587;carpophage.pauline;Ducula;aenea;Martjan Lammertink;Indonesia;song;CLLROOTVMH;by-nc-nd;2.5
20593;batara.masque;Xenornis;setifrons;Santiago Imberti;Panama;song;BRAMYBYPHG;by-nc-nd;2.5
20616;grallaire.secrete;Grallaria;eludens;Huw Lloyd;Peru;song;GVQLIFGMIY;by-nc-nd;2.5
20651;fourmilier.a.masque.blanc;Pithys;castaneus;Nick Athanas and Frank Lambert;Peru;call;XRABICUARW;by-nc-sa;3.0
20668;upucerthie.striee;Geocerthia;serrana;Nick Athanas;Peru;call;XRABICUARW;by-nc-sa;3.0
20671;synallaxe.de.junin;Asthenes;virgata;Nick Athanas;Peru;song;XRABICUARW;by-nc-sa;3.0
20679;todirostre.a.front.roux;Poecilotriccus;latirostris;Nick Athanas;Peru;call;XRABICUARW;by-nc-sa;3.0
20681;fulmar.argente;Fulmarus;glacialoides;Santiago Imberti;Argentina;song;BRAMYBYPHG;by-nc-nd;2.5
20683;grimpar.lanceole;Lepidocolaptes;albolineatus;Nick Athanas;Peru;song;XRABICUARW;by-nc-sa;3.0
20685;troglodyte.grivele;Campylorhynchus;turdinus;Nick Athanas;Peru;song;XRABICUARW;by-nc-sa;3.0
20686;troglodyte.grivele;Campylorhynchus;turdinus;Nick Athanas;Peru;call;XRABICUARW;by-nc-sa;3.0
20689;manchot.royal;Aptenodytes;patagonicus;Santiago Imberti;Argentina;song;BRAMYBYPHG;by-nc-nd;2.5
20695;becarde.a.joues.jaunes;Pachyramphus;xanthogenys;Nick Athanas;Peru;song;XRABICUARW;by-nc-sa;3.0
20703;todirostre.a.ventre.perle;Hemitriccus;margaritaceiventer;Nick Athanas;Peru;call;XRABICUARW;by-nc-sa;3.0
20719;tangara.pillurion;Cissopis;leverianus;Nick Athanas;Peru;call;XRABICUARW;by-nc-sa;3.0
20721;caracara.noir;Daptrius;ater;Bradley Davis;Brazil;call;YNXJLOESBB;by-nc-nd;2.5
20723;fourmilier.a.masque.blanc;Pithys;castaneus;Nick Athanas;Peru;song;XRABICUARW;by-nc-sa;3.0
20727;alapi.a.sourcils.jaunes;Hypocnemis;hypoxantha;Nick Athanas;Peru;call;XRABICUARW;by-nc-sa;3.0
2072;penelope.des.andes;Penelope;montagnii;Sjoerd Mayer;Bolivia;-67.2051;KOIEAHGHNX;by-nc-sa;3.0
20756;foudi.de.maurice;Foudia;rubra;George Sangster;Mauritius;song;MTUAAOUQAT;by-nc-nd;2.5
20757;pigeon.rose;Nesoenas;mayeri;George Sangster;Mauritius;song;MTUAAOUQAT;by-nc-nd;2.5
20758;echenilleur.de.maurice;Coracina;typica;George Sangster;Mauritius;song;MTUAAOUQAT;by-nc-nd;2.5
20759;foudi.de.rodriguez;Foudia;flavicans;George Sangster;Mauritius;song;MTUAAOUQAT;by-nc-nd;2.5
20760;foudi.rouge;Foudia;madagascariensis;George Sangster;Mauritius;song;MTUAAOUQAT;by-nc-nd;2.5
20761;echenilleur.cuisenier;Coracina;newtoni;George Sangster;France;song;MTUAAOUQAT;by-nc-nd;2.5
20767;ermite.a.ventre.fauve;Phaethornis;syrmatophorus;Nick Athanas;Peru;song;XRABICUARW;by-nc-sa;3.0
20769;quetzal.dore;Pharomachrus;auriceps;Nick Athanas;Peru;call;XRABICUARW;by-nc-sa;3.0
20771;percefleur.glauque;Diglossa;glauca;Nick Athanas;Peru;song;XRABICUARW;by-nc-sa;3.0
20773;troglodyte.ferrugineux;Cyphorhinus;thoracicus;Nick Athanas;Peru;call;XRABICUARW;by-nc-sa;3.0
20778;inca.celeste;Coeligena;coeligena;Nick Athanas;Peru;song;XRABICUARW;by-nc-sa;3.0
20815;paruline.a.gorge.grise;Oporornis;agilis;Paul Driver;United States;call;FSCGENVPXK;by-nc-nd;2.5
20822;paruline.rayee;Setophaga;striata;Paul Driver;United States;flight call;FSCGENVPXK;by-nc-nd;2.5
20833;zosterops.de.maurice;Zosterops;mauritianus;George Sangster;Mauritius;call;MTUAAOUQAT;by-nc-nd;2.5
20837;perruche.de.maurice;Psittacula;eques;George Sangster;Mauritius;call;MTUAAOUQAT;by-nc-nd;2.5
2083;elenie.de.pallatanga;Elaenia;pallatangae;Sjoerd Mayer;Bolivia;-67.2051;KOIEAHGHNX;by-nc-sa;3.0
20846;cinclode.du.paramo;Cinclodes;excelsior;George Sangster;Ecuador;song;MTUAAOUQAT;by-nc-nd;2.5
20897;picumne.de.lafresnaye;Picumnus;lafresnayi;Huw Lloyd;Peru;song;GVQLIFGMIY;by-nc-nd;2.5
20900;pic.d.o.brien;Celeus;obrieni;Marcelo Barbosa e Fábio Olmos;Brazil;song;PRUNXYYZTR;by-nc-nd;2.5
20906;engoulevent.a.queue.de.soie;Antrostomus;sericocaudatus;Tomas Sigrist;Brazil;song;TYZXSONMRC;by-nc-nd;2.5
20917;faucon.des.chauves-souris;Falco;rufigularis;Tomas Sigrist;Brazil;song;TYZXSONMRC;by-nc-nd;2.5
2091;pic.des.rochers;Colaptes;rupicola;Sjoerd Mayer;Bolivia;song;KOIEAHGHNX;by-nc-sa;3.0
20920;conirostre.cendre;Conirostrum;cinereum;Israel Aragon;Peru;song;BNBYBUUDRP;by-nc-nd;2.5
20922;toui.a.front.d.or;Brotogeris;sanctithomae;Paul Donahue;Peru;call;LLRXADGTBA;by-nc-nd;2.5
20923;moucherolle.a.bavette.blanche;Contopus;albogularis;Paul Donahue;Suriname;call;LLRXADGTBA;by-nc-nd;2.5
20925;cabezon.de.carabaya;Eubucco;tucinkae;Paul Donahue;Peru;call;LLRXADGTBA;by-nc-nd;2.5
20926;toui.ete;Forpus;passerinus;Paul Donahue;Suriname;call;LLRXADGTBA;by-nc-nd;2.5
20927;tamatia.a.semi-collier;Malacoptila;semicincta;Paul Donahue;Peru;call;LLRXADGTBA;by-nc-nd;2.5
20928;tete-de-feu.pelucheux;Metopothrix;aurantiaca;Paul Donahue;Peru;call;LLRXADGTBA;by-nc-nd;2.5
20929;heron.coiffe;Pilherodius;pileatus;Paul Donahue;Peru;call;LLRXADGTBA;by-nc-nd;2.5
20930;chipiu.cesar;Poospiza;caesar;Paul Donahue;Peru;call;LLRXADGTBA;by-nc-nd;2.5
20931;batara.de.cayenne;Thamnophilus;melanothorax;Paul Donahue;Suriname;call;LLRXADGTBA;by-nc-nd;2.5
20932;sporophile.a.ventre.chatain;Sporophila;castaneiventris;Paul Donahue;Peru;call;LLRXADGTBA;by-nc-nd;2.5
20933;toui.a.sept.couleurs;Touit;batavicus;Paul Donahue;Suriname;call;LLRXADGTBA;by-nc-nd;2.5
20934;colombe.a.longue.queue;Uropelia;campestris;Paul Donahue;Brazil;call;LLRXADGTBA;by-nc-nd;2.5
20935;conure.nanday;Nandayus;nenday;Paul Donahue;Brazil;call;LLRXADGTBA;by-nc-nd;2.5
2093;percefleur.charbonnier;Diglossa;carbonaria;Sjoerd Mayer;Bolivia;song;KOIEAHGHNX;by-nc-sa;3.0
20949;grimpar.fauvette;Sittasomus;griseicapillus;Teus Luijendijk;Brazil;call;VLNULZJNSX;by-nc-nd;2.5
20956;petite.ortalide;Ortalis;ruficeps;Fernando Fávaro;Brazil;song;QTNGUZTTQM;by-nc-nd;2.5
20960;moucherolle.de.hammond;Empidonax;hammondii;Andrew Spencer;United States;song;CDTGHVBGZP;by-nc-nd;2.5
20962;coulicou.a.bec.jaune;Coccyzus;americanus;Andrew Spencer;United States;song;CDTGHVBGZP;by-nc-nd;2.5
20969;ermite.yaruqui;Phaethornis;yaruqui;Roger Ahlman;Ecuador;song       ;EGHCOFEENE;by-nc-nd;2.5
20972;grallaire.a.sourcils.noirs;Pittasoma;rufopileatum;Roger Ahlman;Ecuador;song       ;EGHCOFEENE;by-nc-nd;2.5
20975;paruline.tigree;Setophaga;tigrina;Paul Driver;United States;flight call;FSCGENVPXK;by-nc-nd;2.5
20982;paruline.vermivore;Helmitheros;vermivorum;Paul Driver;United States;call;FSCGENVPXK;by-nc-nd;2.5
21000;paruline.vermivore;Helmitheros;vermivorum;Jelmer Poelstra;United States;song;RKAYEOOLQW;by-nc-nd;2.5
2100;synallaxe.a.front.sombre;Synallaxis;frontalis;Sjoerd Mayer;Bolivia;-67.1417;KOIEAHGHNX;by-nc-sa;3.0
21012;malcoha.javanais;Zanclostomus;javanicus;Martjan Lammertink;Indonesia;call;CLLROOTVMH;by-nc-nd;2.5
21015;hemiprocne.coiffe;Hemiprocne;comata;Martjan Lammertink;Indonesia;call;CLLROOTVMH;by-nc-nd;2.5
21017;hemiprocne.longipenne;Hemiprocne;longipennis;Martjan Lammertink;Indonesia;call;CLLROOTVMH;by-nc-nd;2.5
21021;guepier.a.fraise;Nyctyornis;amictus;Martjan Lammertink;Indonesia;call;CLLROOTVMH;by-nc-nd;2.5
21024;calao.coiffe;Berenicornis;comatus;Martjan Lammertink;Indonesia;song;CLLROOTVMH;by-nc-nd;2.5
21025;calao.a.casque.rouge;Aceros;corrugatus;Martjan Lammertink;Indonesia;call;CLLROOTVMH;by-nc-nd;2.5
21028;calao.largup;Anorrhinus;galeritus;Martjan Lammertink;Indonesia;call;CLLROOTVMH;by-nc-nd;2.5
21035;barbu.a.sourcils.jaunes;Megalaima;henricii;Martjan Lammertink;Indonesia;song;CLLROOTVMH;by-nc-nd;2.5
21040;bruant.a.face.noire;Zonotrichia;querula;Paul Driver;United States;call;FSCGENVPXK;by-nc-nd;2.5
21051;paroare.de.baer;Paroaria;baeri;Leonardo Lopes;Brazil;call;SQVKJITGWA;by-nc-nd;2.5
21057;tangara.ecarlate;Piranga;olivacea;Andrew Spencer;United States;song;CDTGHVBGZP;by-nc-nd;2.5
21061;colibri.grivele;Taphrospilus;hypostictus;Charlie Vogt;Ecuador;flight call;NYTXYAQSTH;by-nc-nd;2.5
21064;campyloptere.du.napo;Campylopterus;villaviscensio;Charlie Vogt;Ecuador;flight call;NYTXYAQSTH;by-nc-nd;2.5
21067;organiste.mordore;Euphonia;mesochrysa;Charlie Vogt;Ecuador;call;NYTXYAQSTH;by-nc-nd;2.5
21070;tyran.siffleur;Sirystes;sibilator;Filipe T. and J. Silvério Lemos;Brazil;call;TTTHVXGOWS;by-nc-nd;2.5
21092;epervier.nain;Accipiter;superciliosus;Charlie Vogt;Ecuador;call;NYTXYAQSTH;by-nc-nd;2.5
21096;coulicou.a.bec.noir;Coccyzus;erythropthalmus;Andrew Spencer;United States;song;CDTGHVBGZP;by-nc-nd;2.5
21099;paruline.des.pins;Setophaga;pinus;Andrew Spencer;United States;song;CDTGHVBGZP;by-nc-nd;2.5
21106;manakin.aux.ailes.d.or;Masius;chrysopterus;Scott Olmstead;Ecuador;call;DABODLPUPA;by-nc-nd;2.5
21115;toucanet.a.croupion.rouge;Aulacorhynchus;haematopygus;Scott Olmstead;Ecuador;song;DABODLPUPA;by-nc-nd;2.5
21118;synallaxe.ardoise;Synallaxis;brachyura;Scott Olmstead;Ecuador;song;DABODLPUPA;by-nc-nd;2.5
21123;mesange.a.tete.brune;Poecile;hudsonicus;Andrew Spencer;United States;song;CDTGHVBGZP;by-nc-nd;2.5
21125;mesange.a.tete.brune;Poecile;hudsonicus;Andrew Spencer;United States;call;CDTGHVBGZP;by-nc-nd;2.5
21127;turdinule.de.robert;Sphenocichla;roberti;Bjorn Anderson;China;song;JCODQKGQMI;by-nc-nd;2.5
21129;temia.vagabonde;Dendrocitta;vagabunda;Andrew Mascarenhas;India;call;YBXAQXNZZP;by-nc-nd;2.5
21131;prinia.de.hodgson;Prinia;hodgsonii;Andrew Mascarenhas;India;call;YBXAQXNZZP;by-nc-nd;2.5
21132;souimanga.a.croupion.pourpre;Leptocoma;zeylonica;Andrew Mascarenhas;India;call;YBXAQXNZZP;by-nc-nd;2.5
21133;couturiere.a.longue.queue;Orthotomus;sutorius;Andrew Mascarenhas;India;call;YBXAQXNZZP;by-nc-nd;2.5
21134;drongo.royal;Dicrurus;macrocercus;Andrew Mascarenhas;India;call;YBXAQXNZZP;by-nc-nd;2.5
21136;paradoxornis.a.lunettes;Sinosuthora;conspicillata;Que Pinjia;China;call;CIIRWANUPK;by-nc-nd;2.5
21137;tragopan.de.blyth;Tragopan;blythii;Mathias Ritschard;India;song;AZXHPBEVSA;by-nc-nd;2.5
21139;sittelle.du.yunnan;Sitta;yunnanensis;Scott Olmstead;China;call;DABODLPUPA;by-nc-nd;2.5
2113;phrygile.du.perou;Phrygilus;punensis;Sjoerd Mayer;Bolivia;song;KOIEAHGHNX;by-nc-sa;3.0
21142;sibia.grise;Heterophasia;gracilis;Scott Olmstead;China;song;DABODLPUPA;by-nc-nd;2.5
21144;enicure.ardoise;Enicurus;schistaceus;Scott Olmstead;China;call;DABODLPUPA;by-nc-nd;2.5
21145;pouillot.de.tickell;Phylloscopus;affinis;Scott Olmstead;China;call;DABODLPUPA;by-nc-nd;2.5
21146;yuhina.a.cou.roux;Yuhina;flavicollis;Scott Olmstead;China;song;DABODLPUPA;by-nc-nd;2.5
21147;bulbul.flaveole;Alophoixus;flaveolus;Scott Olmstead;China;call;DABODLPUPA;by-nc-nd;2.5
21148;coucou.emeraude;Chrysococcyx;maculatus;Scott Olmstead;China;call;DABODLPUPA;by-nc-nd;2.5
21177;geai.a.plumet;Cyanocorax;cristatellus;Francisco Ferreira de Miranda Santos;Brazil;call;CHLNDUOYCI;by-nc-nd;2.5
21183;ninoxe.des.andaman;Ninox;affinis;Mathias Ritschard;India;song;AZXHPBEVSA;by-nc-nd;2.5
21188;coucal.des.andaman;Centropus;andamanensis;Mathias Ritschard;India;song;AZXHPBEVSA;by-nc-nd;2.5
21197;tragopan.satyre;Tragopan;satyra;Mathias Ritschard;India;song;AZXHPBEVSA;by-nc-nd;2.5
21200;petit-duc.d.orient;Otus;sunia;Mathias Ritschard;India;song;AZXHPBEVSA;by-nc-nd;2.5
21205;eulophe.koklass;Pucrasia;macrolopha;Mathias Ritschard;China;song;AZXHPBEVSA;by-nc-nd;2.5
21208;rousserolle.d.orient;Acrocephalus;orientalis;Mathias Ritschard;China;song;AZXHPBEVSA;by-nc-nd;2.5
