long_name;genus;specie;country;gmi_cntry
alauda arvensis;alauda;arvensis;Denmark;DNK
alauda arvensis;alauda;arvensis;Estonia;EST
alauda arvensis;alauda;arvensis;Finland;FIN
alauda arvensis;alauda;arvensis;France;FRA
alauda arvensis;alauda;arvensis;Germany;DEU
alauda arvensis;alauda;arvensis;Greece;GRC
alauda arvensis;alauda;arvensis;Hungary;HUN
alauda arvensis;alauda;arvensis;Ireland;IRL
alauda arvensis;alauda;arvensis;Isle of Man;XIM
alauda arvensis;alauda;arvensis;Italy;ITA
alauda arvensis;alauda;arvensis;Latvia;LVA
alauda arvensis;alauda;arvensis;Liechtenstein;LIE
alauda arvensis;alauda;arvensis;Lithuania;LTU
alauda arvensis;alauda;arvensis;Luxembourg;LUX
alauda arvensis;alauda;arvensis;Macedonia;MKD
alauda arvensis;alauda;arvensis;Moldova;MDA
alauda arvensis;alauda;arvensis;Monaco;MCO
alauda arvensis;alauda;arvensis;Netherlands;NLD
alauda arvensis;alauda;arvensis;Norway;NOR
alauda arvensis;alauda;arvensis;Poland;POL
alauda arvensis;alauda;arvensis;Portugal;PRT
alauda arvensis;alauda;arvensis;Romania;ROM
alauda arvensis;alauda;arvensis;Russia;RUS
alauda arvensis;alauda;arvensis;San Marino;SMR
alauda arvensis;alauda;arvensis;Slovakia;SVK
alauda arvensis;alauda;arvensis;Slovenia;SVN
alauda arvensis;alauda;arvensis;Spain;ESP
alauda arvensis;alauda;arvensis;Sweden;SWE
alauda arvensis;alauda;arvensis;Switzerland;CHE
alauda arvensis;alauda;arvensis;Ukraine;UKR
alauda arvensis;alauda;arvensis;United Kingdom;GBR
alauda arvensis;alauda;arvensis;Yugoslavia;YUG
alca torda;alca;torda;Belgium;BEL
alca torda;alca;torda;Denmark;DNK
alca torda;alca;torda;Estonia;EST
alca torda;alca;torda;Faroe Islands;FRO
alca torda;alca;torda;Finland;FIN
alca torda;alca;torda;France;FRA
alca torda;alca;torda;Germany;DEU
alca torda;alca;torda;Iceland;ISL
alca torda;alca;torda;Ireland;IRL
alca torda;alca;torda;Isle of Man;XIM
alca torda;alca;torda;Jan Mayen;SJM
alca torda;alca;torda;Latvia;LVA
alca torda;alca;torda;Lithuania;LTU
alca torda;alca;torda;Netherlands;NLD
alca torda;alca;torda;Norway;NOR
alca torda;alca;torda;Poland;POL
alca torda;alca;torda;Portugal;PRT
alca torda;alca;torda;Russia;RUS
alca torda;alca;torda;Spain;ESP
alca torda;alca;torda;Svalbard;SJM
alca torda;alca;torda;Sweden;SWE
alca torda;alca;torda;United Kingdom;GBR
alcedo atthis;alcedo;atthis;Albania;ALB
alcedo atthis;alcedo;atthis;Andorra;AND
alcedo atthis;alcedo;atthis;Austria;AUT
alcedo atthis;alcedo;atthis;Belgium;BEL
alcedo atthis;alcedo;atthis;Bosnia and Herzegovina;BIH
alcedo atthis;alcedo;atthis;Bulgaria;BGR
alcedo atthis;alcedo;atthis;Byelarus;BLR
alcedo atthis;alcedo;atthis;Croatia;HRV
alcedo atthis;alcedo;atthis;Czech Republic;CZE
alcedo atthis;alcedo;atthis;Denmark;DNK
alcedo atthis;alcedo;atthis;Estonia;EST
alcedo atthis;alcedo;atthis;Finland;FIN
alcedo atthis;alcedo;atthis;France;FRA
alcedo atthis;alcedo;atthis;Germany;DEU
alcedo atthis;alcedo;atthis;Greece;GRC
alcedo atthis;alcedo;atthis;Hungary;HUN
alcedo atthis;alcedo;atthis;Ireland;IRL
alcedo atthis;alcedo;atthis;Italy;ITA
alcedo atthis;alcedo;atthis;Latvia;LVA
alcedo atthis;alcedo;atthis;Liechtenstein;LIE
alcedo atthis;alcedo;atthis;Lithuania;LTU
alcedo atthis;alcedo;atthis;Luxembourg;LUX
alcedo atthis;alcedo;atthis;Macedonia;MKD
alcedo atthis;alcedo;atthis;Moldova;MDA
alcedo atthis;alcedo;atthis;Netherlands;NLD
alcedo atthis;alcedo;atthis;Norway;NOR
alcedo atthis;alcedo;atthis;Poland;POL
alcedo atthis;alcedo;atthis;Portugal;PRT
alcedo atthis;alcedo;atthis;Romania;ROM
alcedo atthis;alcedo;atthis;Russia;RUS
alcedo atthis;alcedo;atthis;San Marino;SMR
alcedo atthis;alcedo;atthis;Slovakia;SVK
alcedo atthis;alcedo;atthis;Slovenia;SVN
alcedo atthis;alcedo;atthis;Spain;ESP
alcedo atthis;alcedo;atthis;Sweden;SWE
alcedo atthis;alcedo;atthis;Switzerland;CHE
alcedo atthis;alcedo;atthis;Ukraine;UKR
alcedo atthis;alcedo;atthis;United Kingdom;GBR
alcedo atthis;alcedo;atthis;Yugoslavia;YUG
alectoris barbara;alectoris;barbara;Italy;ITA
alectoris barbara;alectoris;barbara;Spain;ESP
alectoris chukar;alectoris;chukar;Bulgaria;BGR
alectoris chukar;alectoris;chukar;Greece;GRC
alectoris chukar;alectoris;chukar;Russia;RUS
alectoris chukar;alectoris;chukar;Ukraine;UKR
alectoris graeca;alectoris;graeca;Albania;ALB
alectoris graeca;alectoris;graeca;Austria;AUT
alectoris graeca;alectoris;graeca;Bosnia and Herzegovina;BIH
alectoris graeca;alectoris;graeca;Bulgaria;BGR
alectoris graeca;alectoris;graeca;Croatia;HRV
alectoris graeca;alectoris;graeca;France;FRA
alectoris graeca;alectoris;graeca;Germany;DEU
alectoris graeca;alectoris;graeca;Greece;GRC
alectoris graeca;alectoris;graeca;Italy;ITA
alectoris graeca;alectoris;graeca;Liechtenstein;LIE
alectoris graeca;alectoris;graeca;Macedonia;MKD
alectoris graeca;alectoris;graeca;Monaco;MCO
alectoris graeca;alectoris;graeca;Romania;ROM
alectoris graeca;alectoris;graeca;Slovenia;SVN
alectoris graeca;alectoris;graeca;Switzerland;CHE
alectoris graeca;alectoris;graeca;Yugoslavia;YUG
alectoris rufa;alectoris;rufa;Andorra;AND
alectoris rufa;alectoris;rufa;France;FRA
alectoris rufa;alectoris;rufa;Germany;DEU
alectoris rufa;alectoris;rufa;Ireland;IRL
alectoris rufa;alectoris;rufa;Isle of Man;XIM
alectoris rufa;alectoris;rufa;Italy;ITA
alectoris rufa;alectoris;rufa;Monaco;MCO
alectoris rufa;alectoris;rufa;Portugal;PRT
alectoris rufa;alectoris;rufa;Spain;ESP
alectoris rufa;alectoris;rufa;United Kingdom;GBR
alle alle;alle;alle;Belgium;BEL
alle alle;alle;alle;Denmark;DNK
alle alle;alle;alle;Faroe Islands;FRO
alle alle;alle;alle;France;FRA
alle alle;alle;alle;Germany;DEU
alle alle;alle;alle;Iceland;ISL
alle alle;alle;alle;Jan Mayen;SJM
alle alle;alle;alle;Netherlands;NLD
alle alle;alle;alle;Norway;NOR
alle alle;alle;alle;Russia;RUS
alle alle;alle;alle;Svalbard;SJM
alle alle;alle;alle;Sweden;SWE
alle alle;alle;alle;United Kingdom;GBR
alopochen aegyptiaca;alopochen;aegyptiaca;Belgium;BEL
alopochen aegyptiaca;alopochen;aegyptiaca;France;FRA
alopochen aegyptiaca;alopochen;aegyptiaca;Germany;DEU
alopochen aegyptiaca;alopochen;aegyptiaca;Luxembourg;LUX
alopochen aegyptiaca;alopochen;aegyptiaca;Netherlands;NLD
alopochen aegyptiaca;alopochen;aegyptiaca;United Kingdom;GBR
amandava amandava;amandava;amandava;Italy;ITA
amandava amandava;amandava;amandava;Portugal;PRT
amandava amandava;amandava;amandava;Spain;ESP
anas acuta;anas;acuta;Albania;ALB
anas acuta;anas;acuta;Austria;AUT
anas acuta;anas;acuta;Belgium;BEL
anas acuta;anas;acuta;Bosnia and Herzegovina;BIH
anas acuta;anas;acuta;Bulgaria;BGR
anas acuta;anas;acuta;Byelarus;BLR
anas acuta;anas;acuta;Croatia;HRV
anas acuta;anas;acuta;Denmark;DNK
anas acuta;anas;acuta;Estonia;EST
anas acuta;anas;acuta;Finland;FIN
anas acuta;anas;acuta;France;FRA
anas acuta;anas;acuta;Germany;DEU
anas acuta;anas;acuta;Greece;GRC
anas acuta;anas;acuta;Hungary;HUN
anas acuta;anas;acuta;Iceland;ISL
anas acuta;anas;acuta;Ireland;IRL
anas acuta;anas;acuta;Italy;ITA
anas acuta;anas;acuta;Latvia;LVA
anas acuta;anas;acuta;Lithuania;LTU
anas acuta;anas;acuta;Luxembourg;LUX
anas acuta;anas;acuta;Macedonia;MKD
anas acuta;anas;acuta;Moldova;MDA
anas acuta;anas;acuta;Netherlands;NLD
anas acuta;anas;acuta;Norway;NOR
anas acuta;anas;acuta;Poland;POL
anas acuta;anas;acuta;Portugal;PRT
anas acuta;anas;acuta;Romania;ROM
anas acuta;anas;acuta;Russia;RUS
anas acuta;anas;acuta;Slovenia;SVN
anas acuta;anas;acuta;Spain;ESP
anas acuta;anas;acuta;Sweden;SWE
anas acuta;anas;acuta;Switzerland;CHE
anas acuta;anas;acuta;Ukraine;UKR
anas acuta;anas;acuta;United Kingdom;GBR
anas acuta;anas;acuta;Yugoslavia;YUG
anas clypeata;anas;clypeata;Albania;ALB
anas clypeata;anas;clypeata;Austria;AUT
anas clypeata;anas;clypeata;Belgium;BEL
anas clypeata;anas;clypeata;Bosnia and Herzegovina;BIH
anas clypeata;anas;clypeata;Bulgaria;BGR
anas clypeata;anas;clypeata;Byelarus;BLR
anas clypeata;anas;clypeata;Croatia;HRV
anas clypeata;anas;clypeata;Czech Republic;CZE
anas clypeata;anas;clypeata;Denmark;DNK
anas clypeata;anas;clypeata;Estonia;EST
anas clypeata;anas;clypeata;Finland;FIN
anas clypeata;anas;clypeata;France;FRA
anas clypeata;anas;clypeata;Germany;DEU
anas clypeata;anas;clypeata;Greece;GRC
anas clypeata;anas;clypeata;Hungary;HUN
anas clypeata;anas;clypeata;Iceland;ISL
anas clypeata;anas;clypeata;Ireland;IRL
anas clypeata;anas;clypeata;Italy;ITA
anas clypeata;anas;clypeata;Latvia;LVA
anas clypeata;anas;clypeata;Lithuania;LTU
anas clypeata;anas;clypeata;Luxembourg;LUX
anas clypeata;anas;clypeata;Macedonia;MKD
anas clypeata;anas;clypeata;Moldova;MDA
anas clypeata;anas;clypeata;Monaco;MCO
anas clypeata;anas;clypeata;Netherlands;NLD
anas clypeata;anas;clypeata;Norway;NOR
anas clypeata;anas;clypeata;Poland;POL
anas clypeata;anas;clypeata;Portugal;PRT
anas clypeata;anas;clypeata;Romania;ROM
anas clypeata;anas;clypeata;Russia;RUS
anas clypeata;anas;clypeata;Slovakia;SVK
anas clypeata;anas;clypeata;Slovenia;SVN
anas clypeata;anas;clypeata;Spain;ESP
anas clypeata;anas;clypeata;Sweden;SWE
anas clypeata;anas;clypeata;Switzerland;CHE
anas clypeata;anas;clypeata;Ukraine;UKR
anas clypeata;anas;clypeata;United Kingdom;GBR
anas clypeata;anas;clypeata;Yugoslavia;YUG
anas crecca;anas;crecca;Albania;ALB
anas crecca;anas;crecca;Andorra;AND
anas crecca;anas;crecca;Austria;AUT
anas crecca;anas;crecca;Belgium;BEL
anas crecca;anas;crecca;Bosnia and Herzegovina;BIH
anas crecca;anas;crecca;Bulgaria;BGR
anas crecca;anas;crecca;Byelarus;BLR
anas crecca;anas;crecca;Croatia;HRV
anas crecca;anas;crecca;Czech Republic;CZE
anas crecca;anas;crecca;Denmark;DNK
anas crecca;anas;crecca;Estonia;EST
anas crecca;anas;crecca;Finland;FIN
anas crecca;anas;crecca;France;FRA
anas crecca;anas;crecca;Germany;DEU
anas crecca;anas;crecca;Greece;GRC
anas crecca;anas;crecca;Hungary;HUN
anas crecca;anas;crecca;Iceland;ISL
anas crecca;anas;crecca;Ireland;IRL
anas crecca;anas;crecca;Isle of Man;XIM
anas crecca;anas;crecca;Italy;ITA
anas crecca;anas;crecca;Latvia;LVA
anas crecca;anas;crecca;Lithuania;LTU
anas crecca;anas;crecca;Luxembourg;LUX
anas crecca;anas;crecca;Macedonia;MKD
anas crecca;anas;crecca;Moldova;MDA
anas crecca;anas;crecca;Netherlands;NLD
anas crecca;anas;crecca;Norway;NOR
anas crecca;anas;crecca;Poland;POL
anas crecca;anas;crecca;Portugal;PRT
anas crecca;anas;crecca;Romania;ROM
anas crecca;anas;crecca;Russia;RUS
anas crecca;anas;crecca;Slovakia;SVK
anas crecca;anas;crecca;Slovenia;SVN
anas crecca;anas;crecca;Spain;ESP
anas crecca;anas;crecca;Sweden;SWE
anas crecca;anas;crecca;Switzerland;CHE
anas crecca;anas;crecca;Ukraine;UKR
anas crecca;anas;crecca;United Kingdom;GBR
anas crecca;anas;crecca;Yugoslavia;YUG
anas penelope;anas;penelope;Albania;ALB
anas penelope;anas;penelope;Austria;AUT
anas penelope;anas;penelope;Belgium;BEL
anas penelope;anas;penelope;Bosnia and Herzegovina;BIH
anas penelope;anas;penelope;Bulgaria;BGR
anas penelope;anas;penelope;Byelarus;BLR
anas penelope;anas;penelope;Croatia;HRV
anas penelope;anas;penelope;Czech Republic;CZE
anas penelope;anas;penelope;Denmark;DNK
anas penelope;anas;penelope;Estonia;EST
anas penelope;anas;penelope;Finland;FIN
anas penelope;anas;penelope;France;FRA
anas penelope;anas;penelope;Germany;DEU
anas penelope;anas;penelope;Greece;GRC
anas penelope;anas;penelope;Hungary;HUN
anas penelope;anas;penelope;Iceland;ISL
anas penelope;anas;penelope;Ireland;IRL
anas penelope;anas;penelope;Isle of Man;XIM
anas penelope;anas;penelope;Italy;ITA
anas penelope;anas;penelope;Latvia;LVA
anas penelope;anas;penelope;Lithuania;LTU
anas penelope;anas;penelope;Macedonia;MKD
anas penelope;anas;penelope;Moldova;MDA
anas penelope;anas;penelope;Netherlands;NLD
anas penelope;anas;penelope;Norway;NOR
anas penelope;anas;penelope;Portugal;PRT
anas penelope;anas;penelope;Romania;ROM
anas penelope;anas;penelope;Russia;RUS
anas penelope;anas;penelope;Slovakia;SVK
anas penelope;anas;penelope;Slovenia;SVN
anas penelope;anas;penelope;Spain;ESP
anas penelope;anas;penelope;Sweden;SWE
anas penelope;anas;penelope;Switzerland;CHE
anas penelope;anas;penelope;Ukraine;UKR
anas penelope;anas;penelope;United Kingdom;GBR
anas penelope;anas;penelope;Yugoslavia;YUG
anas platyrhynchos;anas;platyrhynchos;Albania;ALB
anas platyrhynchos;anas;platyrhynchos;Austria;AUT
anas platyrhynchos;anas;platyrhynchos;Belgium;BEL
anas platyrhynchos;anas;platyrhynchos;Bosnia and Herzegovina;BIH
anas platyrhynchos;anas;platyrhynchos;Bulgaria;BGR
anas platyrhynchos;anas;platyrhynchos;Byelarus;BLR
anas platyrhynchos;anas;platyrhynchos;Croatia;HRV
anas platyrhynchos;anas;platyrhynchos;Czech Republic;CZE
anas platyrhynchos;anas;platyrhynchos;Denmark;DNK
anas platyrhynchos;anas;platyrhynchos;Estonia;EST
anas platyrhynchos;anas;platyrhynchos;Faroe Islands;FRO
anas platyrhynchos;anas;platyrhynchos;Finland;FIN
anas platyrhynchos;anas;platyrhynchos;France;FRA
anas platyrhynchos;anas;platyrhynchos;Germany;DEU
anas platyrhynchos;anas;platyrhynchos;Greece;GRC
anas platyrhynchos;anas;platyrhynchos;Hungary;HUN
anas platyrhynchos;anas;platyrhynchos;Iceland;ISL
anas platyrhynchos;anas;platyrhynchos;Ireland;IRL
anas platyrhynchos;anas;platyrhynchos;Isle of Man;XIM
anas platyrhynchos;anas;platyrhynchos;Italy;ITA
anas platyrhynchos;anas;platyrhynchos;Latvia;LVA
anas platyrhynchos;anas;platyrhynchos;Liechtenstein;LIE
anas platyrhynchos;anas;platyrhynchos;Lithuania;LTU
anas platyrhynchos;anas;platyrhynchos;Luxembourg;LUX
anas platyrhynchos;anas;platyrhynchos;Macedonia;MKD
anas platyrhynchos;anas;platyrhynchos;Moldova;MDA
anas platyrhynchos;anas;platyrhynchos;Netherlands;NLD
anas platyrhynchos;anas;platyrhynchos;Norway;NOR
anas platyrhynchos;anas;platyrhynchos;Poland;POL
anas platyrhynchos;anas;platyrhynchos;Portugal;PRT
anas platyrhynchos;anas;platyrhynchos;Romania;ROM
anas platyrhynchos;anas;platyrhynchos;Russia;RUS
anas platyrhynchos;anas;platyrhynchos;San Marino;SMR
anas platyrhynchos;anas;platyrhynchos;Slovakia;SVK
anas platyrhynchos;anas;platyrhynchos;Slovenia;SVN
anas platyrhynchos;anas;platyrhynchos;Spain;ESP
anas platyrhynchos;anas;platyrhynchos;Sweden;SWE
anas platyrhynchos;anas;platyrhynchos;Switzerland;CHE
anas platyrhynchos;anas;platyrhynchos;Ukraine;UKR
anas platyrhynchos;anas;platyrhynchos;United Kingdom;GBR
anas platyrhynchos;anas;platyrhynchos;Yugoslavia;YUG
anas querquedula;anas;querquedula;Albania;ALB
anas querquedula;anas;querquedula;Austria;AUT
anas querquedula;anas;querquedula;Belgium;BEL
anas querquedula;anas;querquedula;Bosnia and Herzegovina;BIH
anas querquedula;anas;querquedula;Bulgaria;BGR
anas querquedula;anas;querquedula;Byelarus;BLR
anas querquedula;anas;querquedula;Croatia;HRV
anas querquedula;anas;querquedula;Czech Republic;CZE
anas querquedula;anas;querquedula;Denmark;DNK
anas querquedula;anas;querquedula;Estonia;EST
anas querquedula;anas;querquedula;Finland;FIN
anas querquedula;anas;querquedula;France;FRA
anas querquedula;anas;querquedula;Germany;DEU
anas querquedula;anas;querquedula;Greece;GRC
anas querquedula;anas;querquedula;Hungary;HUN
anas querquedula;anas;querquedula;Italy;ITA
anas querquedula;anas;querquedula;Latvia;LVA
anas querquedula;anas;querquedula;Lithuania;LTU
anas querquedula;anas;querquedula;Macedonia;MKD
anas querquedula;anas;querquedula;Moldova;MDA
anas querquedula;anas;querquedula;Netherlands;NLD
anas querquedula;anas;querquedula;Norway;NOR
anas querquedula;anas;querquedula;Poland;POL
anas querquedula;anas;querquedula;Portugal;PRT
anas querquedula;anas;querquedula;Romania;ROM
anas querquedula;anas;querquedula;Russia;RUS
anas querquedula;anas;querquedula;Slovakia;SVK
anas querquedula;anas;querquedula;Slovenia;SVN
anas querquedula;anas;querquedula;Spain;ESP
anas querquedula;anas;querquedula;Sweden;SWE
anas querquedula;anas;querquedula;Switzerland;CHE
anas querquedula;anas;querquedula;Ukraine;UKR
anas querquedula;anas;querquedula;United Kingdom;GBR
anas querquedula;anas;querquedula;Yugoslavia;YUG
anas strepera;anas;strepera;Albania;ALB
anas strepera;anas;strepera;Austria;AUT
anas strepera;anas;strepera;Belgium;BEL
anas strepera;anas;strepera;Bosnia and Herzegovina;BIH
anas strepera;anas;strepera;Bulgaria;BGR
anas strepera;anas;strepera;Byelarus;BLR
anas strepera;anas;strepera;Croatia;HRV
anas strepera;anas;strepera;Czech Republic;CZE
anas strepera;anas;strepera;Denmark;DNK
anas strepera;anas;strepera;Estonia;EST
anas strepera;anas;strepera;Finland;FIN
anas strepera;anas;strepera;France;FRA
anas strepera;anas;strepera;Germany;DEU
anas strepera;anas;strepera;Greece;GRC
anas strepera;anas;strepera;Hungary;HUN
anas strepera;anas;strepera;Iceland;ISL
anas strepera;anas;strepera;Ireland;IRL
anas strepera;anas;strepera;Italy;ITA
anas strepera;anas;strepera;Latvia;LVA
anas strepera;anas;strepera;Lithuania;LTU
anas strepera;anas;strepera;Luxembourg;LUX
anas strepera;anas;strepera;Macedonia;MKD
anas strepera;anas;strepera;Moldova;MDA
anas strepera;anas;strepera;Netherlands;NLD
anas strepera;anas;strepera;Norway;NOR
anas strepera;anas;strepera;Poland;POL
anas strepera;anas;strepera;Portugal;PRT
anas strepera;anas;strepera;Romania;ROM
anas strepera;anas;strepera;Russia;RUS
anas strepera;anas;strepera;San Marino;SMR
anas strepera;anas;strepera;Slovakia;SVK
anas strepera;anas;strepera;Slovenia;SVN
anas strepera;anas;strepera;Spain;ESP
anas strepera;anas;strepera;Sweden;SWE
anas strepera;anas;strepera;Switzerland;CHE
anas strepera;anas;strepera;Ukraine;UKR
anas strepera;anas;strepera;United Kingdom;GBR
anas strepera;anas;strepera;Yugoslavia;YUG
anser anser;anser;anser;Albania;ALB
anser anser;anser;anser;Austria;AUT
anser anser;anser;anser;Belgium;BEL
anser anser;anser;anser;Bosnia and Herzegovina;BIH
anser anser;anser;anser;Bulgaria;BGR
anser anser;anser;anser;Byelarus;BLR
anser anser;anser;anser;Croatia;HRV
anser anser;anser;anser;Czech Republic;CZE
anser anser;anser;anser;Denmark;DNK
anser anser;anser;anser;Estonia;EST
anser anser;anser;anser;Finland;FIN
anser anser;anser;anser;France;FRA
anser anser;anser;anser;Germany;DEU
anser anser;anser;anser;Greece;GRC
anser anser;anser;anser;Hungary;HUN
anser anser;anser;anser;Iceland;ISL
anser anser;anser;anser;Ireland;IRL
anser anser;anser;anser;Isle of Man;XIM
anser anser;anser;anser;Italy;ITA
anser anser;anser;anser;Latvia;LVA
anser anser;anser;anser;Lithuania;LTU
anser anser;anser;anser;Macedonia;MKD
anser anser;anser;anser;Moldova;MDA
anser anser;anser;anser;Netherlands;NLD
anser anser;anser;anser;Norway;NOR
anser anser;anser;anser;Poland;POL
anser anser;anser;anser;Portugal;PRT
anser anser;anser;anser;Romania;ROM
anser anser;anser;anser;Russia;RUS
anser anser;anser;anser;Slovakia;SVK
anser anser;anser;anser;Slovenia;SVN
anser anser;anser;anser;Spain;ESP
anser anser;anser;anser;Sweden;SWE
anser anser;anser;anser;Switzerland;CHE
anser anser;anser;anser;Ukraine;UKR
anser anser;anser;anser;United Kingdom;GBR
anser anser;anser;anser;Yugoslavia;YUG
anser brachyrhynchus;anser;brachyrhynchus;Belgium;BEL
anser brachyrhynchus;anser;brachyrhynchus;Denmark;DNK
anser brachyrhynchus;anser;brachyrhynchus;Germany;DEU
anser brachyrhynchus;anser;brachyrhynchus;Iceland;ISL
anser brachyrhynchus;anser;brachyrhynchus;Ireland;IRL
anser brachyrhynchus;anser;brachyrhynchus;Netherlands;NLD
anser brachyrhynchus;anser;brachyrhynchus;Svalbard;SJM
anser brachyrhynchus;anser;brachyrhynchus;United Kingdom;GBR
anser erythropus;anser;erythropus;Albania;ALB
anser erythropus;anser;erythropus;Austria;AUT
anser erythropus;anser;erythropus;Belgium;BEL
anser erythropus;anser;erythropus;Bosnia and Herzegovina;BIH
anser erythropus;anser;erythropus;Bulgaria;BGR
anser erythropus;anser;erythropus;Byelarus;BLR
anser erythropus;anser;erythropus;Croatia;HRV
anser erythropus;anser;erythropus;Denmark;DNK
anser erythropus;anser;erythropus;Estonia;EST
anser erythropus;anser;erythropus;Finland;FIN
anser erythropus;anser;erythropus;Germany;DEU
anser erythropus;anser;erythropus;Greece;GRC
anser erythropus;anser;erythropus;Hungary;HUN
anser erythropus;anser;erythropus;Latvia;LVA
anser erythropus;anser;erythropus;Lithuania;LTU
anser erythropus;anser;erythropus;Macedonia;MKD
anser erythropus;anser;erythropus;Moldova;MDA
anser erythropus;anser;erythropus;Netherlands;NLD
anser erythropus;anser;erythropus;Norway;NOR
anser erythropus;anser;erythropus;Poland;POL
anser erythropus;anser;erythropus;Romania;ROM
anser erythropus;anser;erythropus;Russia;RUS
